video_index,section_number,section_name,video_code,slide_number,slide_name
116,34,Actual Risk,34B,13,Minimum Profit At Least 1x Actual Risk and 4 Ticks-10 Pips
116,34,Actual Risk,34B,14,Big Losers Is Risk Useless for Finding Profit Targets
116,34,Actual Risk,34B,15,Don’t Make Conclusions From Big Loser Sampling Error
116,34,Actual Risk,34B,16,Big Wins and Big Losses Has to be About Same Number
116,34,Actual Risk,34B,17,Big Wins and Big Losses Sampling Error
116,34,Actual Risk,34B,18,"Small Sample Must Represent All Trades, Not Rare Trades"
116,34,Actual Risk,34B,19,Review
117,35,Scaling In,35A,1,Main Points
117,35,Scaling In,35A,2,Scaling In To Add to Winning Position
117,35,Scaling In,35A,3,Scaling In To Add to Losing Position
117,35,Scaling In,35A,4,Scaling In To Reduce Loss
117,35,Scaling In,35A,5,Adding On Have a Plan
117,35,Scaling In,35A,6,Scaling in ls Common Who Scales In
117,35,Scaling In,35A,7,Beginners Scale In With Dollar Cost Averaging
117,35,Scaling In,35A,8,Beginners Who Cannot Scale In Wait
117,35,Scaling In,35A,9,Short-term Traders Scale in to Increase Probability
117,35,Scaling In,35A,10,Main Points Scaling into Winning Trade
117,35,Scaling In,35A,11,Add to Winning Position Scaling into BO
117,35,Scaling In,35A,12,If Position Is Large Be Quick to Take Profits
117,35,Scaling In,35A,13,If Position Is Large Be Quick to Take Profits
117,35,Scaling In,35A,14,Scaling into Bear Breakout Sell The Close Bear Trend
117,35,Scaling In,35A,15,When No Longer Strong BO Reduce Position Size or Exit
117,35,Scaling In,35A,16,Adding to Losing Positions Only When Premise Still Valid
117,35,Scaling In,35A,17,When Big Position Has Big Risk Be Quick to Take Profits
117,35,Scaling In,35A,18,Review
118,35,Scaling In,35B,1,Main Points
118,35,Scaling In,35B,2,Losing Position Many Ways to Scale In
118,35,Scaling In,35B,3,Scale into Losing Position Exit Breakeven on 1 Entry
118,35,Scaling In,35B,4,Basic Rules Position Size
118,35,Scaling In,35B,5,Basic Rules When to Add
118,35,Scaling In,35B,6,Goal Depends on Strength of Trend and PB
118,35,Scaling In,35B,7,If PB Deeper Than Expected TR More Likely
118,35,Scaling In,35B,8,2¢ Entry Should Be at Least a Scalp Away
118,35,Scaling In,35B,9,Size of Position Base It on Typical Risk
118,35,Scaling In,35B,10,“Skunk” Stops Exiting in the Middle Kills Account
118,35,Scaling In,35B,11,Review
119,35,Scaling In,35C,1,Main Points
119,35,Scaling In,35C,2,Sample Strategy #1 Willing to Buy 2 Parts (Emini Sample)
119,35,Scaling In,35C,3,Sample Strategy #1 Willing to Buy 2 Parts
119,35,Scaling In,35C,4,"Sample Strategy #1 Buying 2 Parts, Scale in 1 Time"
119,35,Scaling In,35C,5,"Sample Strategy #1 Buying 2 Parts, Scale in 1 Time"
119,35,Scaling In,35C,6,"Sample Strategy #1 Buying 2 Parts, Scale in 1 Time"
119,35,Scaling In,35C,7,Sample Strategy #1 Selling 2 Parts
119,35,Scaling In,35C,8,Main Points Sample Strategy Dividing Position into 4 Parts
119,35,Scaling In,35C,9,Sample Strategy #2 Buying 4 Parts
119,35,Scaling In,35C,10,Sample Strategy #2 Buying 4 Parts
119,35,Scaling In,35C,11,Sample Strategy #2 Selling 4 Parts
119,35,Scaling In,35C,12,Sample Strategy #2 Selling 4 Parts
119,35,Scaling In,35C,13,Sample Strategy #2 Selling 4 Parts
119,35,Scaling In,35C,14,Sample Strategy #2 Selling 4 Parts
119,35,Scaling In,35C,15,Buying Late Trade Small So Can Add During PB
119,35,Scaling In,35C,16,Buying Late Trade Small So Can Add During PB
119,35,Scaling In,35C,17,Review
120,36,Trade Management and Taking Profits,36A,1,Main Points
120,36,Trade Management and Taking Profits,36A,2,Trade Management Comes after Entering
120,36,Trade Management and Taking Profits,36A,3,Manage Trade Need Plan
120,36,Trade Management and Taking Profits,36A,4,Trader’s Equation Must Be Positive
120,36,Trade Management and Taking Profits,36A,5,PBs In Strong Trend Are Caused by Profit Taking
120,36,Trade Management and Taking Profits,36A,6,Protecting Profits As You Let Them Grow
120,36,Trade Management and Taking Profits,36A,7,Protecting Profits Change Plan When New Information
120,36,Trade Management and Taking Profits,36A,8,Main Points Other People’s Money Is Never True
120,36,Trade Management and Taking Profits,36A,9,OPM Other People's Money Is Never True
120,36,Trade Management and Taking Profits,36A,10,OPM Is Never True Unless It Really Is!
120,36,Trade Management and Taking Profits,36A,11,When Deciding How to Manage Ignore Eniry Price
120,36,Trade Management and Taking Profits,36A,12,Review
121,36,Trade Management and Taking Profits,36B,1,Main Points
121,36,Trade Management and Taking Profits,36B,2,Take Profits Before They Disappear
121,36,Trade Management and Taking Profits,36B,3,When Goals Unclear Use Defaults
121,36,Trade Management and Taking Profits,36B,4,Use Risk to Find Profit Targets Is Just One Way
121,36,Trade Management and Taking Profits,36B,5,Find Profit Targets Many Ways
121,36,Trade Management and Taking Profits,36B,6,Once Trade Goes Your Way Adjust Targets
121,36,Trade Management and Taking Profits,36B,7,Big Bear BO High Probability of Lower Prices
121,36,Trade Management and Taking Profits,36B,8,Big Bear BO High Probability of Lower Prices
121,36,Trade Management and Taking Profits,36B,9,Trail Stop After Each Strong BO to New Low
121,36,Trade Management and Taking Profits,36B,10,Take Profits When Goal is Reached and at Support
121,36,Trade Management and Taking Profits,36B,11,After Goal Look for Reversal Up
121,36,Trade Management and Taking Profits,36B,12,If Math is Good Not Enough Reason to Take Quick Profits
121,36,Trade Management and Taking Profits,36B,13,Don’t Exit Unless Clear Reason
121,36,Trade Management and Taking Profits,36B,14,Forex Profit Calculator Many Online
121,36,Trade Management and Taking Profits,36B,15,If Big Profit Likely Don’t Exit with Minimum Profit
121,36,Trade Management and Taking Profits,36B,16,Magic Daily Profit Number Every Trader Has a Dream
121,36,Trade Management and Taking Profits,36B,17,Review
122,37,How to Trade,37A,1,Main Points
122,37,How to Trade,37A,2,Most Important Rule Price Is Truth
122,37,How to Trade,37A,3,Bull Market What Can It Do
122,37,How to Trade,37A,4,Bear Market What Can It Do
122,37,How to Trade,37A,5,Life Not Fair
122,37,How to Trade,37A,6,Structuring a Trade Needs to Make Sense
122,37,How to Trade,37A,7,Structuring a Trade Usually Can Buy or Sell
122,37,How to Trade,37A,8,"Structuring a Trade Bears Can Make Money, Too!"
122,37,How to Trade,37A,9,Traders Have Goals What Are Yours
122,37,How to Trade,37A,10,Two Time Frames To Reduce Risk
122,37,How to Trade,37A,11,Higher Time Frame Use It to Find Setup
122,37,How to Trade,37A,12,Lower Time Frame Use It to Reduce Risk
122,37,How to Trade,37A,13,Main Points Summary of How to Trade
122,37,How to Trade,37A,14,"Wait for Strong Signal Bar, Use Appropriate Protective Stop"
122,37,How to Trade,37A,15,"Wait for Strong Signal Bar, Use Appropriate Protective Stop"
122,37,How to Trade,37A,16,"Wait for Strong Signal Bar, Use Appropriate Protective Stop"
122,37,How to Trade,37A,17,Never Risk More Than 3% Even if in Profitable Trade
122,37,How to Trade,37A,18,"Wait for Strong Signal Bar, Use Appropriate Protective Stop"
122,37,How to Trade,37A,19,"Wait for Strong Signal Bar, Use Appropriate Protective Stop"
122,37,How to Trade,37A,20,Review
123,37,How to Trade,37B,1,Main Points
123,37,How to Trade,37B,2,Use Market Cycle Market in Never Ending Cycle
123,37,How to Trade,37B,3,1St Trade Where in Market Cycle
123,37,How to Trade,37B,4,If Market Is Going Up Use Binary Decisions
123,37,How to Trade,37B,5,Bull Channel Market Is Going up
123,37,How to Trade,37B,6,Bull Stairs Experts Will Sometimes Also Short
123,37,How to Trade,37B,7,TR Buy Low Sell High Scalp (BLSHS)
123,37,How to Trade,37B,8,If Market Is Going Down Use Binary Decisions
123,37,How to Trade,37B,9,Bear Channel Market Is Going Down
123,37,How to Trade,37B,10,Bear Stairs Experts Will Sometimes Also Buy
123,37,How to Trade,37B,11,TR Buy Low Sell High Scalp (BLSHS)
123,37,How to Trade,37B,12,Bull Channels Broad and Tight
123,37,How to Trade,37B,13,Bear Channels Broad and Tight
123,37,How to Trade,37B,14,"Broad Bear Channel Take Sell Signals, Okay to Buy"
123,37,How to Trade,37B,15,TR Buy and Sell Zones
123,37,How to Trade,37B,16,TR But Still Bear Channel
123,37,How to Trade,37B,17,Missed Best Signal What Do You Do
123,37,How to Trade,37B,18,Main Points Trader’s Equation and 40 - 60 Rule
123,37,How to Trade,37B,19,Trader's Equation 40 — 60 Rule
123,37,How to Trade,37B,20,Best Choice Swing for Reward at Least 2x Risk
123,37,How to Trade,37B,21,When High Probability 1x Risk ls Good Enough
123,37,How to Trade,37B,22,Be Patient Don't Scalp out Early
123,37,How to Trade,37B,23,Main Points Default Targets
123,37,How to Trade,37B,24,Default Targets Reasonable Approach to Taking Profits
123,37,How to Trade,37B,25,"Exit If Sell Signal, Stop Is Hit, or End of Session"
123,37,How to Trade,37B,26,If You Don't Take First Entry Can Enter Anytime
123,37,How to Trade,37B,27,Can Enter Later On BO or PB
123,37,How to Trade,37B,28,Review
124,38,Trading MTR Tops,38A,1,Main Points
124,38,Trading MTR Tops,38A,2,HH Major Trend Reversal (MTR) Needs Strong Bears
124,38,Trading MTR Tops,38A,3,Bears Expect Bull Trend Resumption to Fail
124,38,Trading MTR Tops,38A,4,Higher Probability If Bears Create Strong Sell Signal Bar
124,38,Trading MTR Tops,38A,5,Main Points Need Minimum Targets
124,38,Trading MTR Tops,38A,6,Need Minimum Profit Target Else Losing Strategy
124,38,Trading MTR Tops,38A,7,Possible Top Anticipate
124,38,Trading MTR Tops,38A,8,If Bulls Too Strong Do Not Look for Top Yet
124,38,Trading MTR Tops,38A,9,Exit Short If Good Buy Signal
124,38,Trading MTR Tops,38A,10,"If Strong Bull Resumes Start Over, Need New TL Break"
124,38,Trading MTR Tops,38A,11,"If Strong Bull Resumes Start Over, Need New TL Break"
124,38,Trading MTR Tops,38A,12,3TM Push Up So Higher Probability Since Now Also Wedge
124,38,Trading MTR Tops,38A,13,Review
125,38,Trading MTR Tops,38B,1,Main Points
125,38,Trading MTR Tops,38B,2,Profit Taking Have Plan
125,38,Trading MTR Tops,38B,3,"Taking Profits at 2x Actual Risk Always Good, Rarely Best"
125,38,Trading MTR Tops,38B,4,After 15 Leg Down Often Strong Rally to LH
125,38,Trading MTR Tops,38B,5,If Tight Stop 1°' Signal Often Fails
125,38,Trading MTR Tops,38B,6,When Stop Is Hit 50% Chance of Failed BO
125,38,Trading MTR Tops,38B,7,If Tight Stop Sell Again on Next Sell Signal
125,38,Trading MTR Tops,38B,8,Do Not Hold Position Forever Must Take Profits
125,38,Trading MTR Tops,38B,9,Breakeven Stop Do Not Let It Get Hit Twice
125,38,Trading MTR Tops,38B,10,When Reversal Setup Is Small Only Minor Reversal Likely
125,38,Trading MTR Tops,38B,11,If Not Enough Selling Pressure Bull Trend Will Not Reverse
125,38,Trading MTR Tops,38B,12,Weak Sell Look to Buy PBs and Not Sell Rallies
125,38,Trading MTR Tops,38B,13,Review
126,38,Trading MTR Tops,38C,1,Main Points
126,38,Trading MTR Tops,38C,2,"Gap Up Brief, Big Bull Trend"
126,38,Trading MTR Tops,38C,3,When Selling Better If Many Reasons
126,38,Trading MTR Tops,38C,4,If Strong Bear Do Not Take Profits at Minimum Targets
126,38,Trading MTR Tops,38C,5,Take Profits at Support Levels Like Measured Moves
126,38,Trading MTR Tops,38C,6,Strong Selling Pressure Can Use Wide Stop
126,38,Trading MTR Tops,38C,7,Minimum Targets Are Good Enough But Rarely Best
126,38,Trading MTR Tops,38C,8,Always Good to Scale Out Take Partial Profits When Big
126,38,Trading MTR Tops,38C,9,Top but in TR Most BO Attempts Fail
126,38,Trading MTR Tops,38C,10,TR More Likely to Continue Than BO up or Down
126,38,Trading MTR Tops,38C,11,Review
127,38,Trading MTR Tops,38D,1,Main Points
127,38,Trading MTR Tops,38D,2,Bears Who Want Higher Probability Wait for Strong BO
127,38,Trading MTR Tops,38D,3,Waiting for Strong BO OK Since Strong Trend Goes Far
127,38,Trading MTR Tops,38D,4,As Profits Grow Some Bears Scale In (Add to Shorts)
127,38,Trading MTR Tops,38D,5,As Profits Grow Some Bears Scale In (Add to Shorts)
127,38,Trading MTR Tops,38D,6,Have a Default Plan To Take Profits
127,38,Trading MTR Tops,38D,7,If Goes Above Last LH Then No Longer Strong Bear
127,38,Trading MTR Tops,38D,8,Trends Always Try to Reverse Rely on Stop
127,38,Trading MTR Tops,38D,9,Successful Reversal Usually Becomes Big TR
127,38,Trading MTR Tops,38D,10,Top at End of Session Needs Immediate Bear Trend
127,38,Trading MTR Tops,38D,11,Exit if Opposite Signal Look to Get Long
127,38,Trading MTR Tops,38D,12,Review
128,39,Trading MTR Bottoms,39A,1,Main Points
128,39,Trading MTR Bottoms,39A,2,LL Major Trend Reversal (MTR) Needs Strong Bulls
128,39,Trading MTR Bottoms,39A,3,Bulls Expect Bear Trend Resumption to Fail
128,39,Trading MTR Bottoms,39A,4,Higher Probability If Bulls Create Strong Buy Signal Bar
128,39,Trading MTR Bottoms,39A,5,Buy Signal But Still Always In Short
128,39,Trading MTR Bottoms,39A,6,Need Minimum Profit Target Else Losing Strategy
128,39,Trading MTR Bottoms,39A,7,Bear Channel It ls Always Bull Flag
128,39,Trading MTR Bottoms,39A,8,Main Points Anticipate Possible Bottom
128,39,Trading MTR Bottoms,39A,9,Possible Bottom Anticipate
128,39,Trading MTR Bottoms,39A,10,Legs Need at Least 5 - 10 Bars Else Minor Reversal Likely
128,39,Trading MTR Bottoms,39A,11,Final Bear Leg Usually Weak But Can Be Sell Climax
128,39,Trading MTR Bottoms,39A,12,When Reversal Setup Is Small Only Minor Reversal Likely
128,39,Trading MTR Bottoms,39A,13,Review
129,39,Trading MTR Bottoms,39B,1,Main Points
129,39,Trading MTR Bottoms,39B,2,Minor Bull Reversal Becomes Bear Flag
129,39,Trading MTR Bottoms,39B,3,Minor Bull Reversal Sell Rallies to MA
129,39,Trading MTR Bottoms,39B,4,Minor Setups Can Lead to Major Reversals
129,39,Trading MTR Bottoms,39B,5,Main Points No Best Setups
129,39,Trading MTR Bottoms,39B,6,No Best Setup Anytime Is Good Time to Enter
129,39,Trading MTR Bottoms,39B,7,Strong Setups Can Fail
129,39,Trading MTR Bottoms,39B,8,After Getting Stopped Out Look to Buy Again
129,39,Trading MTR Bottoms,39B,9,Main Points Profit Targets
129,39,Trading MTR Bottoms,39B,10,Take Profits At Resistance
129,39,Trading MTR Bottoms,39B,11,"Minimum Targets Always Good, but Usually Not Best"
129,39,Trading MTR Bottoms,39B,12,Strong Bull Avoid Temptation to Take Minimum Profits
129,39,Trading MTR Bottoms,39B,13,"Minimum Targets Always Good, but Usually Not Best"
129,39,Trading MTR Bottoms,39B,14,Review
130,39,Trading MTR Bottoms,39C,1,Main Points
130,39,Trading MTR Bottoms,39C,2,Strong Buying Pressure Can Use Wide Stop
130,39,Trading MTR Bottoms,39C,3,No Perfect Trades Trade off Between Probability and RR
130,39,Trading MTR Bottoms,39C,4,If Signal Not Strong Wait for 2¢ Signal or BO
130,39,Trading MTR Bottoms,39C,5,HL MTR Requirements
130,39,Trading MTR Bottoms,39C,6,Still Always In Long Despite TR
130,39,Trading MTR Bottoms,39C,7,Trend Reversal up or Resumption Down
130,39,Trading MTR Bottoms,39C,8,TR So Can Have Deep PBs
130,39,Trading MTR Bottoms,39C,9,TR Scale In
130,39,Trading MTR Bottoms,39C,10,TR Is Still Always In Long Unless Good Reversal Down
130,39,Trading MTR Bottoms,39C,11,No Longer Bull Trend If Pulls Back to Entry 2 Time
130,39,Trading MTR Bottoms,39C,12,Bull Trend Don't Raise Stop Until Strong Bull BO
130,39,Trading MTR Bottoms,39C,13,Review
131,39,Trading MTR Bottoms,39D,1,Main Points
131,39,Trading MTR Bottoms,39D,2,Trail Stops Higher After Each Strong Bull Leg
131,39,Trading MTR Bottoms,39D,3,If Good Buying Pressure Try to Swing at Least Part
131,39,Trading MTR Bottoms,39D,4,Exit If Sell Signal
131,39,Trading MTR Bottoms,39D,5,Swing Traders Allow PBs and Rely on Stop
131,39,Trading MTR Bottoms,39D,6,In Bull Trend Reversal Attempts Usually Fail
131,39,Trading MTR Bottoms,39D,7,Main Points MTR on Open
131,39,Trading MTR Bottoms,39D,8,On the Open Look for MTR
131,39,Trading MTR Bottoms,39D,9,Legs in MTR on the Open Can Have Only 1 — 5 Bars
131,39,Trading MTR Bottoms,39D,10,When Strong Reversal Do Not Exit at Minimum Target
131,39,Trading MTR Bottoms,39D,11,When New BO Look at next Target
131,39,Trading MTR Bottoms,39D,12,LL MTR But Big TR Likely
131,39,Trading MTR Bottoms,39D,13,Failed HL MTR Usually Becomes TR
131,39,Trading MTR Bottoms,39D,14,DB or LL MTR Often Followed by HL MTR
131,39,Trading MTR Bottoms,39D,15,HL MTR Often Forms DB HL
131,39,Trading MTR Bottoms,39D,16,Review
